"","SMS","male","Age","donated","Roma_Inf"
"65277","Roma Child",0,37,0,1
"65278","Greek Rights",1,35,0,1
"65279","Roma Child",1,52,0,1
"65280","Roma Rights",0,34,0,1
"65281","Roma Rights",0,36,0,1
"65282","Roma Rights",0,33,0,1
"65283","Roma Child",1,36,0,1
"65284","Neutral Rights",1,48,0,1
"65285","Roma Child",0,35,0,1
"65286","Greek Child",1,34,0,1
"65287","Neutral Rights",0,30,0,1
"65288","Neutral Child",1,40,0,1
"65289","Neutral Child",1,37,0,1
"65290","Greek Child",0,35,0,1
"65291","Roma Rights",1,38,0,1
"65292","Roma Child",1,28,0,1
"65293","Neutral Rights",1,42,0,1
"65294","Greek Child",1,34,0,1
"65295","Greek Child",0,38,0,1
"65296","Neutral Rights",0,38,0,1
"65297","Neutral Rights",0,32,0,1
"65298","Roma Child",1,47,0,1
"65299","Roma Rights",1,33,0,1
"65300","Greek Rights",1,37,0,1
"65301","Greek Rights",0,30,0,1
"65302","Neutral Rights",1,53,0,1
"65303","Roma Rights",1,32,0,1
"65304","Neutral Rights",1,29,0,1
"65305","Neutral Child",0,47,0,1
"65306","Greek Child",1,38,0,1
"65307","Neutral Rights",1,29,0,1
"65308","Roma Rights",0,38,0,1
"65309","Neutral Child",0,96,0,1
"65310","Greek Rights",0,33,0,1
"65311","Greek Child",0,29,0,1
"65312","Neutral Rights",1,30,0,1
"65313","Greek Child",0,46,0,1
"65314","Roma Rights",1,30,0,1
"65315","Greek Child",0,26,0,1
"65316","Neutral Child",1,44,0,1
"65317","Neutral Rights",0,46,0,1
"65318","Greek Child",1,29,0,1
"65319","Roma Rights",1,31,0,1
"65320","Neutral Rights",0,54,0,1
"65321","Greek Rights",1,39,0,1
"65322","Greek Child",0,28,0,1
"65323","Neutral Child",1,32,0,1
"65324","Greek Child",1,33,0,1
"65325","Roma Rights",1,42,0,1
"65326","Greek Rights",1,33,0,1
"65327","Greek Child",1,32,0,1
"65328","Neutral Child",1,34,0,1
"65329","Roma Child",0,30,0,1
"65330","Greek Rights",0,33,0,1
"65331","Roma Child",0,88,0,1
"65332","Greek Child",1,39,0,1
"65333","Roma Rights",1,29,0,1
"65334","Greek Child",1,27,0,1
"65335","Roma Child",1,35,0,1
"65336","Greek Rights",1,58,0,1
"65337","Greek Rights",1,30,0,0
"65338","Roma Child",1,31,0,0
"65339","Greek Child",0,29,0,0
"65340","Greek Rights",1,38,0,0
"65341","Greek Child",1,33,0,0
"65342","Neutral Child",0,33,0,0
"65343","Neutral Rights",0,35,0,0
"65344","Neutral Rights",0,30,0,0
"65345","Neutral Rights",1,46,0,0
"65346","Greek Rights",1,35,0,0
"65347","Greek Rights",0,43,0,0
"65348","Greek Child",1,26,0,0
"65349","Greek Child",1,27,0,0
"65350","Roma Child",1,34,0,0
"65351","Greek Child",0,32,0,0
"65352","Neutral Child",1,31,0,0
"65353","Greek Rights",1,28,0,0
"65354","Roma Child",1,36,0,0
"65355","Roma Child",1,30,0,0
"65356","Neutral Rights",1,41,0,0
"65357","Roma Child",0,28,0,0
"65358","Greek Child",1,44,0,0
"65359","Neutral Child",0,36,0,0
"65360","Roma Child",0,30,0,0
"65361","Roma Child",1,48,0,0
"65362","Greek Rights",0,32,0,0
"65363","Roma Child",1,31,0,0
"65364","Neutral Rights",1,36,0,0
"65365","Neutral Rights",0,37,0,0
"65366","Roma Child",1,34,0,0
"65367","Greek Child",1,52,0,0
"65368","Greek Child",0,34,0,0
"65369","Greek Rights",1,52,0,0
"65370","Roma Rights",0,30,0,0
"65371","Roma Child",1,33,0,0
"65372","Greek Child",0,36,0,0
"65373","Greek Child",1,30,0,0
"65374","Greek Child",0,32,0,0
"65375","Greek Rights",1,28,0,0
"65376","Greek Child",0,29,0,0
"65377","Roma Child",1,44,0,0
"65378","Roma Rights",0,30,0,0
"65379","Greek Child",1,32,0,0
"65380","Roma Rights",1,37,0,0
"65381","Neutral Child",0,37,0,0
"65382","Roma Child",1,31,0,0
"65383","Neutral Child",1,37,0,0
"65384","Neutral Rights",1,31,0,0
"65385","Greek Rights",1,36,0,0
"65386","Roma Child",1,30,0,0
"65387","Greek Rights",0,31,0,0
"65388","Greek Child",0,31,0,0
"65389","Greek Rights",1,31,0,0
"65390","Roma Child",1,33,0,0
"65391","Neutral Child",0,30,0,0
"65392","Neutral Child",1,27,0,0
"65393","Greek Child",1,38,0,0
"65394","Greek Rights",1,48,0,0
"65395","Roma Child",1,34,0,0
"65396","Roma Child",1,37,0,0
"65397","Roma Child",0,42,0,0
"65398","Neutral Rights",1,42,0,0
"65399","Greek Rights",0,34,0,0
"65400","Roma Child",0,30,0,0
"65401","Roma Rights",1,31,0,0
"65402","Roma Rights",1,31,0,0
"65403","Neutral Child",1,30,0,0
"65404","Roma Rights",1,40,0,0
"65405","Greek Child",1,31,0,0
"65406","Neutral Rights",1,32,0,0
"65407","Neutral Rights",1,29,0,0
"65408","Greek Rights",1,28,0,0
"65409","Roma Child",0,44,0,0
"65410","Roma Rights",1,27,0,0
"65411","Greek Rights",1,34,0,0
"65412","Greek Rights",1,34,0,0
"65413","Roma Child",1,30,0,0
"65414","Roma Rights",1,27,0,0
"65415","Roma Child",1,30,0,0
"65416","Roma Rights",1,42,0,0
"65417","Greek Child",1,28,0,0
"65418","Greek Child",1,26,0,0
"65419","Roma Rights",1,62,0,0
"65420","Roma Rights",0,29,0,0
"65421","Roma Child",1,24,0,0
"65422","Roma Child",1,34,0,0
"65423","Greek Rights",0,38,0,0
"65424","Roma Rights",1,34,0,0
"65425","Greek Child",1,51,0,0
"65426","Greek Child",1,25,0,0
"65427","Roma Rights",0,37,0,0
"65428","Neutral Child",1,30,0,0
"65429","Greek Rights",1,26,0,0
"65430","Roma Rights",0,38,0,0
"65431","Roma Child",1,27,0,0
"65432","Roma Child",1,28,0,0
"65433","Greek Child",1,35,0,0
"65434","Greek Child",1,37,0,0
"65435","Roma Rights",1,31,0,0
"65436","Greek Child",1,86,0,0
"65437","Roma Child",1,33,0,0
"65438","Greek Child",0,32,0,0
"65439","Neutral Rights",0,35,0,0
"65440","Neutral Child",0,31,0,0
"65441","Neutral Rights",1,44,0,0
"65442","Greek Rights",1,34,0,0
"65443","Greek Rights",1,27,0,0
"65444","Greek Child",1,32,0,0
"65445","Neutral Child",0,38,0,0
"65446","Roma Child",0,35,0,0
"65447","Roma Child",0,36,0,0
"65448","Greek Rights",1,29,0,0
"65449","Neutral Rights",0,29,0,0
"65450","Greek Child",1,27,0,0
"65451","Roma Rights",0,31,0,0
"65452","Greek Rights",1,30,0,0
"65453","Greek Rights",1,33,0,0
"65454","Neutral Rights",1,48,0,0
"65455","Greek Child",1,32,0,0
"65456","Roma Rights",1,67,0,0
"65457","Neutral Rights",0,36,0,0
"65458","Greek Child",1,34,0,0
"65459","Greek Rights",0,34,0,0
"65460","Roma Child",0,55,0,0
"65461","Roma Rights",0,34,0,0
"65462","Greek Child",0,51,0,0
"65463","Greek Child",0,94,0,0
"65464","Greek Child",0,27,0,0
"65465","Greek Child",0,36,0,0
"65466","Roma Rights",1,85,0,0
"65467","Greek Rights",0,42,0,0
"65468","Greek Child",1,67,0,0
"65469","Greek Rights",0,35,0,0
"65470","Greek Child",1,43,0,0
"65471","Roma Rights",1,40,0,0
"65472","Greek Rights",1,26,0,0
"65473","Roma Child",1,27,0,0
"65474","Greek Child",0,30,0,0
"65475","Roma Rights",1,33,0,0
"65476","Roma Child",0,36,0,0
"65477","Neutral Child",1,27,0,0
"65478","Roma Child",1,33,0,0
"65479","Roma Rights",1,30,0,0
"65480","Roma Child",0,26,0,0
"65481","Roma Rights",0,27,0,0
"65482","Greek Rights",1,60,0,0
"65483","Roma Rights",0,31,0,0
"65484","Greek Child",1,44,0,0
"65485","Neutral Rights",1,46,0,0
"65486","Roma Child",1,36,0,0
"65487","Greek Child",1,34,0,0
"65488","Roma Child",0,30,0,0
"65489","Roma Rights",1,29,0,0
"65490","Greek Rights",1,28,0,0
"65491","Neutral Rights",0,33,0,0
"65492","Greek Rights",1,28,0,0
"65493","Greek Child",1,47,0,0
"65494","Roma Child",1,43,0,0
"65495","Roma Child",1,32,0,0
"65496","Neutral Child",1,31,0,0
"65497","Greek Child",1,26,0,0
"65498","Greek Rights",1,30,0,0
"65499","Neutral Child",1,30,0,0
"65500","Roma Rights",1,27,0,0
"65501","Greek Rights",1,96,0,0
"65502","Roma Child",1,42,0,0
"65503","Neutral Rights",1,33,0,0
"65504","Neutral Child",0,30,0,0
"65505","Neutral Rights",1,51,0,0
"65506","Greek Rights",0,95,0,0
"65507","Roma Rights",1,45,0,0
"65508","Greek Rights",0,32,0,0
"65509","Greek Child",1,32,0,0
"65510","Roma Rights",1,31,0,0
"65511","Greek Child",1,47,0,0
"65512","Roma Rights",1,32,0,0
"65513","Greek Child",0,30,0,0
"65514","Roma Child",0,28,0,0
"65515","Roma Child",1,39,0,0
"65516","Greek Child",0,35,0,0
"65517","Greek Rights",1,45,0,0
"65518","Neutral Child",0,94,0,0
"65519","Roma Rights",1,30,0,0
"65520","Neutral Child",1,45,0,0
"65521","Neutral Child",0,34,0,0
"65522","Neutral Rights",0,31,0,0
"65523","Roma Child",1,56,0,0
"65524","Roma Rights",0,81,0,0
"65525","Roma Child",1,30,0,0
"65526","Greek Child",1,39,0,0
"65527","Neutral Rights",1,56,0,0
"65528","Roma Child",0,33,0,0
"65529","Neutral Rights",1,56,0,0
"65530","Neutral Rights",1,30,0,0
"65531","Neutral Child",1,31,0,0
"65532","Greek Child",1,29,0,0
"65533","Greek Child",1,30,0,0
"65534","Greek Child",1,35,0,0
"65535","Neutral Rights",0,47,0,0
"65536","Greek Rights",1,31,0,0
"65537","Roma Child",0,96,0,0
"65538","Roma Child",0,37,0,0
"65539","Roma Rights",1,24,0,0
"65540","Neutral Rights",1,36,0,0
"65541","Neutral Rights",1,96,0,0
"65542","Roma Rights",0,47,0,0
"65543","Greek Child",1,34,0,0
"65544","Roma Child",0,32,0,0
"65545","Greek Child",1,31,0,0
"65546","Greek Child",1,39,0,0
"65547","Roma Rights",1,29,0,0
"65548","Roma Rights",1,31,0,0
"65549","Roma Child",1,45,0,0
"65550","Roma Rights",0,33,0,0
"65551","Neutral Rights",1,38,0,0
"65552","Roma Child",1,56,0,0
"65553","Roma Child",1,44,0,0
"65554","Roma Child",1,37,0,0
"65555","Neutral Rights",0,81,0,0
"65556","Greek Child",1,31,0,0
"65557","Roma Child",0,68,0,0
"65558","Roma Rights",1,30,0,0
"65559","Neutral Rights",0,32,0,0
"65560","Roma Child",1,45,0,0
"65561","Neutral Rights",1,35,0,0
"65562","Roma Rights",1,56,0,0
"65563","Greek Rights",1,36,0,0
"65564","Roma Child",1,35,0,0
"65565","Neutral Child",1,30,0,0
"65566","Greek Child",1,37,0,0
"65567","Greek Child",1,30,0,0
"65568","Neutral Child",1,96,0,0
"65569","Greek Rights",0,32,0,0
"65570","Roma Rights",0,68,0,0
"65571","Greek Rights",1,32,0,0
"65572","Roma Child",0,41,0,0
"65573","Greek Child",1,47,0,0
"65574","Greek Rights",1,31,0,0
"65575","Roma Child",0,43,0,0
"65576","Neutral Rights",0,31,0,0
"65577","Roma Rights",1,42,0,0
"65578","Roma Rights",1,34,0,0
"65579","Greek Child",1,52,0,0
"65580","Roma Rights",1,56,0,0
"65581","Neutral Child",1,32,0,0
"65582","Neutral Rights",1,26,0,0
"65583","Neutral Rights",1,38,0,0
"65584","Roma Rights",1,43,0,0
"65585","Neutral Child",1,39,0,0
"65586","Neutral Child",0,31,0,0
"65587","Roma Rights",1,37,0,0
"65588","Greek Rights",1,34,0,0
"65589","Greek Rights",0,31,0,0
"65590","Greek Rights",1,44,0,0
"65591","Greek Child",1,41,0,0
"65592","Roma Child",0,33,0,0
"65593","Greek Child",1,35,0,0
"65594","Neutral Child",0,32,0,0
"65595","Greek Child",0,29,0,0
"65596","Greek Child",0,36,0,0
"65597","Roma Rights",1,27,0,0
"65598","Greek Child",0,36,0,0
"65599","Greek Rights",0,35,0,0
"65600","Roma Rights",0,35,0,0
"65601","Roma Child",0,41,0,0
"65602","Greek Child",1,34,0,0
"65603","Greek Child",1,31,0,0
"65604","Greek Rights",0,34,0,0
"65605","Roma Rights",1,33,0,0
"65606","Roma Rights",1,32,0,0
"65607","Roma Rights",1,38,0,0
"65608","Roma Rights",0,39,0,0
"65609","Greek Rights",0,44,0,0
"65610","Greek Child",0,34,0,0
"65611","Roma Child",0,30,0,0
"65612","Neutral Child",1,32,0,0
"65613","Neutral Child",1,31,0,0
"65614","Roma Rights",0,34,0,0
"65615","Greek Rights",1,33,0,0
"65616","Neutral Child",1,27,0,0
"65617","Neutral Child",1,46,0,0
"65618","Roma Child",0,36,0,0
"65619","Roma Rights",1,51,0,0
"65620","Neutral Child",1,45,0,0
"65621","Roma Child",1,38,0,0
"65622","Greek Rights",1,40,0,0
"65623","Neutral Rights",0,37,0,0
"65624","Neutral Child",0,41,0,0
"65625","Roma Child",1,34,0,0
"65626","Greek Rights",1,96,0,0
"65627","Roma Child",1,44,0,0
"65628","Roma Child",1,26,0,0
"65629","Greek Child",1,34,0,0
"65630","Greek Child",1,96,0,0
"65631","Greek Rights",0,35,0,0
"65632","Greek Rights",0,43,0,0
"65633","Greek Child",0,42,0,0
"65634","Greek Child",0,36,0,0
"65635","Neutral Rights",1,33,0,0
"65636","Greek Rights",0,34,0,0
"65637","Greek Child",1,34,0,0
"65638","Roma Child",0,36,0,0
"65639","Neutral Child",1,96,0,0
"65640","Neutral Rights",0,27,0,0
"65641","Greek Rights",0,30,0,0
"65642","Neutral Child",1,30,0,0
"65643","Greek Rights",1,96,0,0
"65644","Roma Child",1,42,0,0
"65645","Greek Rights",1,27,0,0
"65646","Roma Child",0,36,0,0
"65647","Greek Rights",1,39,0,0
"65648","Roma Rights",1,28,0,0
"65649","Roma Child",1,42,0,0
"65650","Roma Child",0,34,0,0
"65651","Roma Rights",1,34,0,0
"65652","Neutral Rights",0,32,0,0
"65653","Neutral Rights",0,30,0,0
"65654","Greek Rights",1,37,0,0
"65655","Greek Rights",1,34,0,0
"65656","Neutral Child",1,36,0,0
"65657","Roma Child",1,36,0,0
"65658","Roma Child",1,34,0,0
"65659","Roma Child",0,28,0,0
"65660","Neutral Rights",1,32,0,0
"65661","Neutral Child",1,46,0,0
"65662","Greek Rights",0,34,0,0
"65663","Roma Rights",1,40,0,0
"65664","Roma Rights",1,34,0,0
"65665","Neutral Rights",1,30,0,0
"65666","Neutral Rights",0,33,0,0
"65667","Greek Rights",1,28,0,0
"65668","Greek Child",1,28,0,0
"65669","Roma Child",1,36,0,0
"65670","Roma Rights",1,32,0,0
"65671","Neutral Rights",1,30,0,0
"65672","Neutral Rights",1,31,0,0
"65673","Roma Child",1,44,0,0
"65674","Neutral Rights",1,29,0,0
"65675","Roma Child",1,43,0,0
"65676","Roma Rights",0,29,0,0
"65677","Greek Child",1,39,0,0
"65678","Roma Rights",1,28,0,0
"65679","Greek Child",0,36,0,0
"65680","Greek Child",1,36,0,0
"65681","Greek Rights",0,34,0,0
"65682","Roma Child",1,42,0,0
"65683","Roma Rights",1,28,0,0
"65684","Roma Child",0,38,0,0
"65685","Greek Rights",1,29,0,0
"65686","Roma Child",1,30,0,0
"65687","Neutral Child",1,42,0,0
"65688","Roma Rights",1,41,0,0
"65689","Roma Child",1,25,0,0
"65690","Roma Rights",1,30,0,0
"65691","Greek Rights",0,34,0,0
"65692","Roma Child",1,39,0,0
"65693","Greek Rights",1,26,0,0
"65694","Greek Child",0,36,0,0
"65695","Roma Child",0,37,0,0
"65696","Neutral Child",1,37,0,0
"65697","Greek Child",1,29,0,0
"65698","Neutral Rights",1,48,1,0
"65699","Greek Rights",1,96,0,0
"65700","Greek Child",1,34,0,0
"65701","Neutral Child",1,63,0,0
"65702","Neutral Child",1,31,0,0
"65703","Greek Child",0,30,0,0
"65704","Roma Child",0,35,0,0
"65705","Roma Rights",1,30,0,0
"65706","Roma Rights",1,41,0,0
"65707","Roma Child",1,36,0,0
"65708","Roma Rights",1,27,0,0
"65709","Greek Child",1,32,0,0
"65710","Greek Child",1,35,0,0
"65711","Greek Child",1,61,0,0
"65712","Greek Child",1,32,0,0
"65713","Neutral Child",1,28,0,0
"65714","Greek Rights",1,34,0,0
"65715","Greek Rights",0,32,0,0
"65716","Roma Rights",1,50,0,0
"65717","Neutral Rights",1,35,0,0
"65718","Neutral Rights",1,28,0,0
"65719","Neutral Child",1,32,0,0
"65720","Roma Child",1,96,0,0
"65721","Neutral Child",1,28,0,0
"65722","Neutral Rights",0,34,0,0
"65723","Roma Rights",1,31,0,0
"65724","Neutral Child",1,16,0,0
"65725","Greek Rights",1,28,0,0
"65726","Roma Child",1,28,0,0
"65727","Roma Rights",1,34,0,0
"65728","Roma Child",1,31,0,0
"65729","Greek Child",1,34,0,0
"65730","Roma Child",0,28,0,0
"65731","Roma Rights",1,28,0,0
"65732","Neutral Child",1,42,0,0
"65733","Greek Rights",0,28,0,0
"65734","Roma Rights",1,42,0,0
"65735","Greek Rights",1,67,0,0
"65736","Greek Rights",1,28,0,0
"65737","Greek Rights",0,34,0,0
"65738","Greek Rights",0,33,0,0
"65739","Neutral Child",1,32,0,0
"65740","Roma Rights",1,30,0,0
"65741","Roma Rights",1,31,0,0
"65742","Neutral Rights",1,28,0,0
"65743","Roma Child",1,44,0,0
"65744","Neutral Rights",1,92,0,0
"65745","Greek Child",1,36,0,0
"65746","Neutral Child",1,37,0,0
"65747","Greek Child",0,30,0,0
"65748","Neutral Rights",1,30,0,0
"65749","Roma Rights",0,42,0,0
"65750","Roma Child",1,34,0,0
"65751","Neutral Child",1,41,0,0
"65752","Neutral Rights",1,26,0,0
"65753","Neutral Child",1,29,0,0
"65754","Neutral Child",1,30,0,0
"65755","Roma Child",1,30,0,0
"65756","Greek Child",1,31,0,0
"65757","Roma Rights",1,34,0,0
"65758","Greek Rights",1,36,0,0
"65759","Roma Rights",1,70,0,0
"65760","Neutral Child",1,37,0,0
"65761","Neutral Rights",1,33,0,0
"65762","Roma Child",1,38,0,0
"65763","Roma Child",0,32,0,0
"65764","Roma Child",1,96,0,0
"65765","Greek Child",0,31,0,0
"65766","Greek Child",1,32,0,0
"65767","Roma Rights",1,34,0,0
"65768","Neutral Rights",1,96,0,0
"65769","Roma Child",1,39,0,0
"65770","Greek Child",0,31,0,0
"65771","Greek Rights",1,38,0,0
"65772","Greek Child",1,30,0,0
"65773","Greek Rights",1,96,0,0
"65774","Neutral Child",0,42,0,0
"65775","Roma Rights",1,30,0,0
"65776","Greek Rights",1,30,0,0
"65777","Neutral Child",1,27,0,0
"65778","Roma Rights",1,34,0,0
"65779","Greek Rights",1,62,0,0
"65780","Greek Rights",1,28,0,0
"65781","Roma Rights",1,28,0,0
"65782","Greek Child",0,23,0,0
"65783","Neutral Rights",1,29,0,0
"65784","Greek Rights",1,29,0,0
"65785","Greek Child",0,34,0,0
"65786","Greek Rights",1,28,0,0
"65787","Greek Rights",1,30,0,0
"65788","Neutral Rights",1,52,0,0
"65789","Greek Rights",1,35,0,0
"65790","Greek Child",0,30,0,0
"65791","Greek Rights",1,27,0,0
"65792","Neutral Child",1,30,0,0
"65793","Greek Child",1,28,0,0
"65794","Roma Rights",0,32,0,0
"65795","Neutral Child",1,32,0,0
"65796","Greek Rights",1,28,0,0
"65797","Roma Rights",1,27,0,0
"65798","Greek Child",1,28,0,0
"65799","Greek Rights",1,28,0,0
"65800","Neutral Rights",1,34,0,0
"65801","Greek Rights",1,61,0,0
"65802","Neutral Child",1,34,0,0
"65803","Greek Rights",0,34,0,0
"65804","Neutral Child",0,25,0,0
"65805","Greek Child",1,28,0,0
"65806","Roma Child",1,33,0,0
"65807","Neutral Child",0,30,0,0
"65808","Neutral Rights",1,54,0,0
"65809","Greek Rights",1,36,0,0
"65810","Roma Child",1,28,0,0
"65811","Roma Rights",1,47,0,0
"65812","Roma Child",1,30,0,0
"65813","Greek Child",1,28,0,0
"65814","Roma Child",0,44,0,0
"65815","Greek Child",1,34,0,0
"65816","Greek Rights",0,35,0,0
"65817","Roma Child",1,33,0,0
"65818","Greek Child",1,34,0,0
"65819","Roma Child",1,30,0,0
"65820","Roma Child",0,37,0,0
"65821","Greek Rights",1,37,0,0
"65822","Roma Rights",1,31,0,0
"65823","Roma Rights",1,33,0,0
"65824","Roma Rights",0,37,0,0
"65825","Neutral Rights",1,96,0,0
"65826","Greek Child",1,34,0,0
"65827","Greek Rights",0,33,0,0
"65828","Roma Rights",0,38,0,0
"65829","Greek Child",1,29,0,0
"65830","Roma Child",1,29,0,0
"65831","Neutral Child",1,28,0,0
"65832","Greek Child",1,30,0,0
"65833","Roma Child",0,23,0,0
"65834","Roma Child",0,36,0,0
"65835","Greek Rights",0,38,0,0
"65836","Greek Rights",0,38,0,0
"65837","Roma Child",0,36,0,0
"65838","Neutral Child",1,96,0,0
"65839","Neutral Rights",1,43,0,0
"65840","Roma Child",1,88,0,0
"65841","Neutral Child",1,37,0,0
"65842","Roma Rights",1,46,0,0
"65843","Roma Rights",1,44,0,0
"65844","Greek Child",0,39,0,0
"65845","Greek Child",0,39,0,0
"65846","Roma Child",0,32,0,0
"65847","Greek Rights",1,63,0,0
"65848","Greek Child",1,31,0,0
"65849","Greek Child",1,34,0,0
"65850","Greek Child",0,96,0,0
"65851","Roma Child",1,42,0,0
"65852","Neutral Child",1,33,0,0
"65853","Greek Child",1,54,0,0
"65854","Neutral Child",1,40,0,0
"65855","Roma Rights",1,66,0,0
"65856","Neutral Rights",1,29,0,0
"65857","Greek Child",1,36,0,0
"65858","Neutral Rights",1,48,0,0
"65859","Roma Rights",1,30,0,0
"65860","Roma Rights",1,35,0,0
"65861","Roma Child",1,42,0,0
"65862","Roma Child",0,34,0,0
"65863","Greek Rights",1,36,0,0
"65864","Roma Rights",1,24,0,0
"65865","Greek Child",0,33,0,0
"65866","Neutral Rights",1,41,0,0
"65867","Roma Child",0,36,0,0
"65868","Neutral Rights",1,96,0,0
"65869","Greek Child",1,30,0,0
"65870","Neutral Child",1,55,0,0
"65871","Greek Rights",1,38,0,0
"65872","Greek Rights",1,81,0,0
"65873","Roma Child",1,36,0,0
"65874","Roma Rights",1,33,0,0
"65875","Neutral Rights",1,31,0,0
"65876","Roma Child",1,57,0,0
"65877","Roma Rights",1,36,0,0
"65878","Neutral Rights",1,53,0,0
"65879","Greek Rights",1,42,0,0
"65880","Neutral Rights",1,32,0,0
"65881","Greek Rights",1,32,0,0
"65882","Greek Child",1,33,0,0
"65883","Neutral Rights",0,38,0,0
"65884","Greek Rights",1,44,0,0
"65885","Neutral Child",1,43,0,0
"65886","Neutral Rights",1,36,0,0
"65887","Neutral Child",1,47,0,0
"65888","Roma Rights",0,33,0,0
"65889","Roma Child",0,36,0,0
"65890","Greek Rights",0,43,0,0
"65891","Roma Rights",0,42,0,0
"65892","Roma Child",1,29,0,0
"65893","Roma Child",1,46,0,0
"65894","Roma Child",1,33,0,0
"65895","Greek Child",1,35,0,0
"65896","Roma Rights",1,96,0,0
"65897","Neutral Rights",1,39,0,0
"65898","Greek Rights",1,30,0,0
"65899","Greek Child",1,25,0,0
"65900","Roma Rights",1,39,0,0
"65901","Neutral Rights",0,38,0,0
"65902","Neutral Child",1,33,0,0
"65903","Greek Rights",0,25,0,0
"65904","Greek Rights",1,58,0,0
"65905","Greek Child",1,43,0,0
"65906","Neutral Rights",0,34,0,0
"65907","Roma Child",0,32,0,0
"65908","Greek Rights",0,37,0,0
"65909","Neutral Child",1,36,0,0
"65910","Greek Child",0,37,0,0
"65911","Greek Rights",1,38,0,0
